original_id,consensus_id
JNK INHIBITOR X,524
BI-78D3,524
BI-D1870,525
BIA,526
Nintedanib,527
BIBF-1120,527
Vargatef,527
Nintedanib (BIBF 1120),527
nintedanib,527
NINTEDANIB,527
BIBR-1532,528
BIBS 39,529
Bicalutamide,530
BICALUTAMIDE,530
BIIB021,531
BIIB-021,531
CNF-2024,531
BIM-46187 ,532
GSK-3 inhibitor IX,533
BIO,533
BIRB 0796,534
Doramapimod ,534
BIRB 796 (Doramapimod),534
DORAMAPIMOD,534
Doramapimod,534
BIRB-796,534
Doramapimod (BIRB 796),534
birinapant,535
Birinapant,535
TL-32711,535
BIRINAPANT,535
BIX 02188,536
BIX 02189,537
BIX02189,537
BIX-01294,538
BIX01294(HYDROCHLORIDE HYDRATE),539
BIX01294,539
"BKM120 (NVP-BKM120, Buparlisib)",540
BKM-120,540
BUPARLISIB,540
BKM120,540
Buparlisib,540
Bleomycin ,541
Bleomycin,541
BLEOMYCIN (50 UM),541
NSC-125066,541
BLEOMYCIN,541
BLEOMYCIN A2,542
bleomycin A2,542
Bleomycin sulfate,542
BLEOMYCIN SULFATE,542
BLU9931,543
BLZ945,544
BLZ-945,544
BML-259,545
CHK2 INHIBITOR II,546
BML-277,546
TALAZOPARIB,547
Talazoparib,547
BMN 673,547
BMN-673,547
BMN-673 (racemate),547
BMN-673 (inactive enantiomer),547
BMS-195614,548
BMS 195614,548
BMS 204352,549
BMS-270394,550
BMS 270394,550
BMS 345541,551
BMS-345541,551
BMS-265246,552
BMS-299897,553
"BMS-509744, KIN001-127",554
bms536924,555
BMS-536924,555
BMS-582664 ,556
Brivanib Alaninate (BMS-582664),556
BMS-582949 ,557
BMS-582949,557
BMS-690514,558
BMS-754807,559
BMS-777607,560
BMS-794833,561
BMS-833923,562
BMS-911543,563
BMS863233,564
BMX-IN-1,565
BMY 7378 dihydrochloride,566
BORTEZOMIB,567
bortezomib,567
Bortezomib  ,567
NSC-681239,567
Bortezomib (PS-341),567
Bortezomib ,567
Bortezomib,567
Bortezomib (Velcade),567
bosutinib,568
Bosutinib (SKI-606),568
Bosutinib,568
BOSUTINIB,568
Bosutinib ,568
BP-1-102,569
BPD-00008900,570
BPIQ-II,571
BPR1J-097,572
BRD 9876,573
BRD9876,573
BRD-A02303741,574
BRD-A02303741:carboplatin (1:1 mol/mol),575
BRD-A02303741:navitoclax (2:1 mol/mol),576
BRD-A05715709,577
BRD-A71883111,578
BRD-A86708339,579
BRD-A94377914,580
BRD-K01737880,581
BRD-K02251932,582
BRD-K02492147,583
BRD-K03536150,584
BRD-K03911514,585
BRD-K04800985,586
BRD-K09344309,587
BRD-K09587429,588
BRD-K11533227,589
BRD-K13185470,590
BRD-K13999467,591
BRD-K14844214,592
BRD-K16130065,593
BRD-K16147474,594
BRD-K17060750,595
BRD-K19103580,596
BRD-K20514654,597
BRD-K24690302,598
BRD-K26531177,599
BRD-K27188169,600
BRD-K27188169:navitoclax (2:1 mol/mol),601
BRD-K27224038,602
BRD-K27986637,603
BRD-K28456706,604
BRD-K29086754,605
BRD-K29313308,606
BRD-K30019337,607
BRD-K30748066,608
BRD-K33199242,609
BRD-K33514849,610
BRD-K34099515,611
BRD-K34222889,612
BRD-K34485477,613
BRD-K35604418,614
BRD-K37390332,615
BRD-K41334119,616
BRD-K41597374,617
BRD-K42260513,618
BRD-K44224150,619
BRD-K45681478,620
BRD-K48334597,621
BRD-K48477130,622
BRD-K49290616,623
BRD-K50799972,624
BRD-K51490254,625
BRD-K51831558,626
BRD-K52037352,627
BRD-K55116708,628
BRD-K55473186,629
BRD-K58730230,630
BRD-K61166597,631
BRD-K63431240,632
BRD-K64610608,633
BRD-K66453893,634
BRD-K66532283,635
HMN-214,636
BRD-K70511574 (HMN-214),636
BRD-K70511574,636
BRD-K71781559,637
BRD-K71935468,638
BRD-K75293299,639
BRD-K78574327,640
BRD-K79669418,641
BRD-K80183349,642
BRD-K84807411,643
BRD-K85133207,644
BRD-K86535717,645
BRD-K88742110,646
PCI-34051,646
BRD-K90370028,647
BRD-K92856060,648
BRD-K94991378,649
BRD-K96431673,650
BRD-K96970199,651
BRD-K97651142,652
BRD-K99006945,653
BRD-K99584050,654
BRD-M00053801,655
BRD1429,656
BRD1812,657
BRD1835,658
BRD4132,659
BRD4354,660
BRD4770,661
BRD55319,662
BRD6340,663
BRD63610,664
BRD6368,665
BRD7116,666
BRD7137,667
BRD73954,668
BRD8899,669
BRD8958,670
BRD9647,671
BRD9876:MK-1775 (4:1 mol/mol),672
BREFELDIN A,673
Brefeldin A,673
brefeldin A,673
BRIVANIB,674
Brivanib,674
Brivanib (BMS-540215),674
Brivanib ,674
brivanib,674
Bryostatin 1,675
BRYOSTATIN 1,675
BS-181 HCl,676
BS-181,676
Iniparib,677
BSI-201,677
Iniparib ,677
Iniparib (BSI-201),677
NSC-750,678
BUSULFAN,678
Busulfan ,678
Busulfan,678
"Ulixertinib (BVD-523, VRT752271)",679
BVD-523,679
Ulixertinib,679
BX 795,680
BX795,680
BX-795,680
BX-912,681
BX912,681
BX 912,681
BYL-719(Alpelisib),682
Bacitracin,683
Baclofen,684
Baicalein,685
Baicalin,686
Balicatib,687
Balofloxacin,688
Balsalazide Sodium,689
Bambuterol hydrochloride,690
Baricitinib,691
"Baricitinib (LY3009104, INCB028050)",691
Baricitinib (Phosphate),691
Bazedoxifene acetate,692
Beclamide,693
Beclomethasone dipropionate,694
Bedaquiline(TMC207; R207910),695
Behenic alcohol,696
Belzutifan,697
Benactyzine hydrochloride,698
Benazepril hydrochloride,699
Bendazac L-lysine,700
Bendazol,701
Bendroflumethiazide,702
Benfluorex hydrochloride,703
Benfotiamine,704
Bengenin,705
Benicar,706
Benidipine hydrochloride,707
Benserazide hydrochloride,708
Bentamapimod,709
Benzalkonium chloride,710
Benzbromarone,711
Benzethonium chloride,712
Benzocaine,713
Benzoic acid,714
Benzoyl peroxide,715
Benzthiazide,716
Benztropine mesylate,717
Benzydamine hydrochloride,718
Benzyl alcohol,719
Benzyl benzoate,720
Bephenium Hydroxynaphthoate,721
Bepridil hydrochloride ,722
Berberine hydrochloride,723
Bergapten,724
