smiles,pubchem_compound_id,pubchem_substance_id,pubchem_parent_compound_id,name,pubchem_name
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,11557040.0,,208908.0,Lapatinib ditosylate monohydrate,Lapatinib Ditosylate
CCN1C[C@]2(OC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)[C@@]34[C@@H]2C[C@@H]([C@@H]13)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@]1(O)[C@H]2OC,90479327.0,,90479327.0,Lappaconitine,Lappaconitine
O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,46188928.0,,46188928.0,Larotrectinib,Larotrectinib
O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1.O=S(=O)(O)O,67330085.0,,46188928.0,Larotrectinib sulfate,Larotrectinib Sulfate
Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,216416.0,,216416.0,Lasofoxifene,Lasofoxifene
CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,5311221.0,,5311221.0,Latanoprost,Latanoprost
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],5974.0,,2681.0,Lauroseptol,Hexadecyltrimethylammonium Bromide
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,3899.0,,3899.0,Leflunomide,Leflunomide
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,216326.0,,216326.0,Lenalidomide,Lenalidomide
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,216326.0,,216326.0,Lenalidomide  ,Lenalidomide
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,216326.0,,216326.0,Lenalidomide (CC-5013),Lenalidomide
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,9823820.0,,9823820.0,Lenvatinib,Lenvatinib
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,9823820.0,,9823820.0,Lenvatinib (E7080),Lenvatinib
CCC(=C/[C@H](C)C/C=C/C(C)=C/[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C/C(=O)O)/C=C/[C@@H]1OC(=O)C=C[C@@H]1C,6917907.0,,6917907.0,Leptomycin B,Leptomycin B
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,65866.0,,65866.0,Lercanidipine,Lercanidipine
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,126565.0,,126565.0,Lestaurtinib,Lestaurtinib
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,126565.0,,126565.0,Lestaurtinib (CEP-701),Lestaurtinib
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,3902.0,,3902.0,Letrozole,Letrozole
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,3902.0,,3902.0,Letrozole  ,Letrozole
COc1ccc(O)cc1,9015.0,,9015.0,Leucobasal,4-Methoxyphenol
Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2.[Ca+2],135403647.0,,135403648.0,Leucovorin calcium,Leucovorin Calcium
c1ccc([C@H]2CN3CCSC3=N2)cc1,26879.0,,26879.0,Levamisole,Levamisole
Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,27944.0,,26879.0,Levamisole hydrochloride,Levamisole Hydrochloride
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,9822750.0,,9822750.0,Levamlodipine,Levamlodipine
CC[C@@H](C(N)=O)N1CCCC1=O,5284583.0,,5284583.0,Levetiracetam,Levetiracetam
CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,92253.0,,92253.0,Levobupivacaine,Levobupivacaine
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1549000.0,,1549000.0,Levocetirizine,Levocetirizine
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,6047.0,,6047.0,Levodopa,Levodopa
OC[C@@H](O)CN1CCN(c2ccccc2)CC1,65859.0,,65859.0,Levodropropizine,Levodropropizine
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.Cl,9908810.0,,149096.0,Levofloxacin hydrochloride,Levofloxacin hydrochloride
CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,6917779.0,,6917779.0,Levomilnacipran,Levomilnacipran
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,13109.0,,13109.0,Levonorgestrel,Levonorgestrel
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,3033825.0,,3033825.0,Levosimendan,Levosimendan
CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,688272.0,,688272.0,Levosulpiride,Levosulpiride
CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl,6314.0,,3676.0,Lidocaine hydrochloride,Lidocaine Hydrochloride
Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,3926.0,,3926.0,Lidoflazine,Lidoflazine
Cc1nc(C)c(C)nc1C.Cl,156709.0,,14296.0,Ligustrazine hydrochloride,Tetramethylpyrazine hydrochloride
CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]2CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]2(C)C(=O)C[C@@H]13,179651.0,,179651.0,Limonin,Limonin
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,10096344.0,,10096344.0,Linagliptin,Linagliptin
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1.Cl,64710.0,,3000540.0,Lincomycin hydrochloride,Lincomycin Hydrochloride Anhydrous
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1.Cl.O,71476.0,,3000540.0,Lincomycin hydrochloride monohydrate,Lincomycin hydrochloride monohydrate
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,727.0,,727.0,Lindane,Hexachlorocyclohexane
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,441401.0,,441401.0,Linezolid,Linezolid
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,11485656.0,,11485656.0,Linifanib,Linifanib
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,11485656.0,,11485656.0,Linifanib (ABT-869),Linifanib
CC1(O)CC(c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn23)C1,11640390.0,,11640390.0,Linsitinib,Osi-906
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+],23666110.0,,5920.0,Liothyronine sodium,Liothyronine Sodium
COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1,3936.0,,3936.0,Liranaftate,Liranaftate
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,5362118.0,,5362119.0,Lisinopril dihydrate,Lisinopril dihydrate
O=C([O-])[O-].[Li+].[Li+],11125.0,,767.0,Lithium Carbonate,Lithium Carbonate
O.O.O.O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+],2724118.0,,311.0,Lithium citrate tribasic tetrahydrate,Lithium citrate tetrahydrate
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,9903.0,,9903.0,Lithocholic acid,Lithocholic Acid
CCNCCS(=O)(=O)NC[C@@]1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C,25167017.0,,25167017.0,Litronesib,Litronesib
CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1.Cl,101615.0,,101616.0,Lobeline hydrochloride,(-)-Lobeline hydrochloride
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12,87691.0,,87691.0,Loganin,(-)-Loganin
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,3948.0,,3948.0,Lomefloxacin,Lomefloxacin
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl,68624.0,,3948.0,Lomefloxacin hydrochloride,Lomefloxacin Hydrochloride
Nc1nc(OCc2cc(Br)cs2)c2[nH]cnc2n1,3025944.0,,3025944.0,Lomeguatrib,Lomeguatrib
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC.Cl.Cl,122125.0,,3949.0,Lomerizine 2HCl,Lomerizine Hydrochloride
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC.Cl.Cl,122125.0,,3949.0,Lomerizine hydrochloride,Lomerizine Hydrochloride
CS(=O)(=O)O.O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,11274333.0,,9853053.0,Lomitapide Mesylate,Lomitapide Mesylate
O=NN(CCCl)C(=O)NC1CCCCC1,3950.0,,3950.0,Lomustine,Lomustine
O=NN(CCCl)C(=O)NC1CCCCC1,3950.0,,3950.0,Lomustine ,Lomustine
NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,148195.0,,148195.0,Lonafarnib,Lonafarnib
O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,39562.0,,39562.0,Lonidamine,Lonidamine
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,71420.0,,3955.0,Loperamide hydrochloride,Loperamide Hydrochloride
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,92727.0,,92727.0,Lopinavir,Lopinavir
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,3957.0,,3957.0,Loratadine,Loratadine
C[C@H]1CNCCc2ccc(Cl)cc21,11658860.0,,11658860.0,Lorcaserin,Lorcaserin
C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,71731823.0,,71731823.0,Lorlatinib,Lorlatinib
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,54690031.0,,54690031.0,Lornoxicam,Lornoxicam
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,3961.0,,3961.0,Losartan,Losartan
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],11751549.0,,3961.0,Losartan potassium,Losartan Potassium
Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,11552706.0,,11552706.0,Losmapimod,Losmapimod
Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,11552706.0,,11552706.0,Losmapimod (GW856553X),Losmapimod
CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,444025.0,,444025.0,Loteprednol etabonate,Loteprednol Etabonate
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,53232.0,,53232.0,Lovastatin,Lovastatin
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,71399.0,,3964.0,Loxapine succinate salt,Loxapine Succinate
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,3965.0,,3965.0,Loxoprofen,Loxoprofen
CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,25031915.0,,25031915.0,Lucitanib,Lucitanib
N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,3003141.0,,3003141.0,Luliconazole,Luliconazole
Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,16678941.0,,16678941.0,Lumacaftor(VX 809),Lumacaftor
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,6437380.0,,6437380.0,Lumefantrine,Lumefantrine
CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,135539077.0,,135539077.0,Luminespib,Luminespib
CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,135539077.0,,135539077.0,"Luminespib (AUY-922, NVP-AUY922)",Luminespib
,,,,Luminespid,
C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,259846.0,,259846.0,Lupeol,Lupeol
CC1CCCC(C)N1,68843.0,,68843.0,Lupetidin,Nanofin
Cl.O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,11237860.0,,213046.0,Lurasidone hydrochloride,Lurasidone Hydrochloride
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5280445.0,,5280445.0,Luteolin,Luteolin
Cl.O[C@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O)[C@H]23)OCO4,164943.0,,72378.0,Lycorine HCl,Lycorine hydrochloride
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,5857.0,,5857.0,Lynestrenol,Lynestrenol
N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,5920.0,,5920.0,Lyothyronine,Liothyronine
CCC(C)C(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C1CCCN1C(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(NC(=O)C(NC(=O)C(N)CCCNC(=N)N)C(C)C)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C,91976556.0,,91976556.0,Lysozyme,Lysozyme
,,135226775.0,,M15,Galantide
CCCC[C@@H](C)/C=C(C)/C=C(\C)C(=O)NC1=C[C@@](O)(/C=C/C=C/C=C/C(=O)NC2=C(O)CCC2=O)[C@@H]2O[C@@H]2C1=O,6438330.0,,6438330.0,MANUMYCIN A,Manumycin
O=C(c1ccccc1O)c1[nH]c(Cl)c(Cl)c1-n1c(C(=O)c2ccccc2O)cc(Cl)c1Cl,24797083.0,,24797083.0,MARITOCLAX,Marinopyrrole A
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,10074640.0,,10074640.0,MASITINIB,Masitinib
CCc1cnc(N2CCC(c3ncc(COc4ccc(-n5cnnn5)cc4)s3)CC2)nc1,46200973.0,,46200973.0,MBX2982,CID 46200973
COc1cc(-n2c(=S)[nH]c3ccccc3c2=O)c(Cl)cc1Cl,3825829.0,,3825829.0,MDIVI 1,"3-(2,4-dichloro-5-methoxyphenyl)-2-sulfanyl-4(3H)-quinazolinone"
CN(CCCl)CCCl.Cl,5935.0,,4033.0,MECHLORETHAMINE HYDROCHLORIDE,Nitrogen mustard hydrochloride
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,11683.0,,11683.0,MEGESTROL ACETATE,Megestrol Acetate
CC(O)(CC(=O)O)CC(=O)O,1662.0,,1662.0,MEGLUTOL,3-Hydroxy-3-methylglutaric acid
Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,10288191.0,,10288191.0,MEK-162,Binimetinib
N#C/C(=C(/N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,9549284.0,,9549284.0,MEK1/2 Inhibitor,(Z)-3-Amino-3-(4-aminophenyl)sulfanyl-2-[2-(trifluoromethyl)phenyl]prop-2-enenitrile
Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,10288191.0,,10288191.0,MEK162,Binimetinib
Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,10288191.0,,10288191.0,"MEK162 (ARRY-162, ARRY-438162)",Binimetinib
Cl.N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,9927978.0,,460612.0,MELPHALAN HYDROCHLORIDE,Melphalan Hydrochloride
CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,49784945.0,,49784945.0,MEN 1611,Izorlisib
S=c1nc[nH]c2nc[nH]c12,667490.0,,667490.0,MERCAPTOPURINE,6-Mercaptopurine
,,,,"METAP2 INHIBITOR, A832234",
CN(C)C(=N)N=C(N)N,4091.0,,4091.0,METFORMIN,Metformin
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,126941.0,,126941.0,METHOTREXATE,Methotrexate
COc1c2occc2cc2ccc(=O)oc12,4114.0,,4114.0,METHOXSALEN,8-Methoxypsoralen
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,9865515.0,,9865515.0,MG-0103,Mocetinostat
CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,462382.0,,462382.0,MG-132,MG-132
Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2)c1,24901704.0,,24901704.0,MGCD-265,"N-(3-fluoro-4-(2-(1-methyl-1H-imidazol-4-yl)thieno[3,2-b]pyridin-7-yloxy)phenylcarbamothioyl)-2-phenylacetamide"
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,9865515.0,,9865515.0,MGCD0103,Mocetinostat
CC1(C)CN=C(N2CCN(c3ncnc4sc5c(c34)CCCC5)CC2)S1,1323703.0,,1323703.0,MI-1,"4-[4-(5,5-dimethyl-4H-1,3-thiazol-2-yl)piperazin-1-yl]-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidine"
CCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,54765302.0,,54765302.0,MI-2,"4-(4-(5,5-Dimethyl-4,5-dihydrothiazol-2-yl)piperazin-1-yl)-6-propylthieno[2,3-d]pyrimidine"
CCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,54765302.0,,54765302.0,MI-2 (Menin-MLL Inhibitor),"4-(4-(5,5-Dimethyl-4,5-dihydrothiazol-2-yl)piperazin-1-yl)-6-propylthieno[2,3-d]pyrimidine"
CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)c(F)cc12.Cl,156596490.0,,24877503.0,MI-219,MI-219
CC(C)(C)C[C@H]1N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,52938482.0,,52938482.0,MI-773,"(2'R,3S,4'S,5'R)-6-Chloro-4'-(3-chloro-2-fluorophenyl)-2'-(2,2-dimethylpropyl)-1,2-dihydro-N-(trans-4-hydroxycyclohexyl)-2-oxospiro[3H-indole-3,3'-pyrrolidine]-5'-carboxamide"
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,9829523.0,,9829523.0,MIDOSTAURIN,Midostaurin
Cc1csc(=NC2CCCCC2)n1/N=C/c1ccc(O)c(O)c1O,135691163.0,,135691163.0,MIM1,"4-((E)-(((E)-2-(Cyclohexylimino)-4-methylthiazol-3(2h)-yl)imino)methyl)benzene-1,2,3-triol"
,,,,"MIM1, MIM 1, MIM-1",
CCC(=O)OCN1C(=O)C=CC1=O,227681.0,,227681.0,MIRA-1,"(2,5-dioxo-2,5-dihydro-1H-pyrrol-1-yl)methyl propionate"
NC1=NC(=O)/C(=C/c2ccc(O)cc2)S1,1206243.0,,1206243.0,MIRIN,Mirin
CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,5746.0,,5746.0,MITOMYCIN,Mitomycin C
CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,5746.0,,5746.0,MITOMYCIN-C,Mitomycin C
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,4211.0,,4211.0,MITOTANE,Mitotane
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,4212.0,,4212.0,MITOXANTRONE,Mitoxantrone
,,,,MJO5,
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,24856436.0,,24856436.0,MK 1775,MK 1775
O=C(O)CCC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,9803433.0,,9803433.0,MK-0752,Mk-0752
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,10152654.0,,10152654.0,MK-0822,Odanacatib
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,24856436.0,,24856436.0,MK-1775,MK 1775
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,24856436.0,,24856436.0,MK-1775 ,MK 1775
NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,24964624.0,,24964624.0,MK-2206,Mk-2206
Cl.Cl.NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,46930998.0,,24964624.0,MK-2206 2HCL,MK-2206 dihydrochloride
Cl.Cl.NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,46930998.0,,24964624.0,MK-2206 2HCl,MK-2206 dihydrochloride
Cl.Cl.NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,46930998.0,,24964624.0,MK-2206 dihydrochloride,MK-2206 dihydrochloride
CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,44137946.0,,44137946.0,MK-2461,Mk-2461
C[C@](O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,11326715.0,,11326715.0,MK-2866 (GTx-024),Enobosarm
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CCC2C)c1,57505028.0,,57505028.0,MK-4305 (Suvorexant),"Suvorexant, (A+-)-"
NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,24958200.0,,24958200.0,MK-4827,Niraparib
O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,24748204.0,,24748204.0,MK-5108,MK-5108
O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1,24748204.0,,24748204.0,MK-5108 (VX-689),MK-5108
CC(C)(C)Sc1c(CC(C)(C)C(=O)[O-])n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12.[Na+],23672584.0,,60923.0,MK-591,Quiflapon Sodium
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,46926350.0,,46926350.0,MK-7965,Dinaciclib
Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1,45142457.0,,45142457.0,MK-8033,Mk-8033
Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1,45142457.0,,45142457.0,MK-8033 ,Mk-8033
O=C(O)Cn1nnc(-c2cc(N3CCC(Oc4cc(F)ccc4Br)CC3)no2)n1,24988881.0,,24988881.0,MK-8245,Mk-8245
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,11520894.0,,11520894.0,MK-8669 ,Ridaforolimus
O=C(c1cccc(Cl)c1F)N1CCN(Cc2cccc(Nc3nccs3)n2)CC1,11676373.0,,11676373.0,MK-8745,(3-Chloro-2-fluorophenyl)(4-((6-(thiazol-2-ylamino)pyridin-2-yl)methyl)piperazin-1-yl)methanone
Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1,46239015.0,,46239015.0,MK-8776,Sch-900776
Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1,46239015.0,,46239015.0,MK-8776 (SCH 900776),Sch-900776
,46239015.0,,,"MK-8776, SCH900776",Sch-900776
,46239015.0,,,MK-8776/ SCH900776,Sch-900776
